region,categorie_vehicule,agglomeration,atmosphere,luminosite,etat_surface,intersection,place,disposition_securite,gravite,motif_deplacement,type_collision,mois,semaine,jour,heure,age
11,3,1,4,2,4,1,1,1,1,3,5,6,26,2,17,54
11,1,1,4,2,4,1,1,5,1,1,5,6,24,5,12,60
11,3,1,4,2,4,2,1,1,1,2,5,6,22,2,13,55
75,3,1,7,3,3,1,1,1,1,2,5,11,46,7,18,71
76,3,1,4,2,4,1,1,1,1,3,5,5,19,2,9,55
76,3,1,4,2,4,1,1,1,1,2,5,5,17,7,17,72
84,2,1,4,3,4,1,1,1,1,3,5,12,48,5,19,79
84,3,1,4,3,4,1,1,1,1,6,5,12,48,5,19,34
84,8,1,7,3,3,1,1,1,1,1,5,12,49,1,19,45
76,7,1,4,2,4,1,1,2,1,2,5,6,23,6,16,41
76,1,1,4,2,4,1,1,1,1,1,5,6,23,3,14,54
76,3,1,4,2,4,1,1,1,1,2,5,6,23,5,16,54
76,3,1,4,2,4,1,1,1,1,2,5,6,24,1,15,71
76,2,1,4,2,4,1,1,1,1,2,5,6,24,1,15,63
76,3,1,4,2,4,1,1,1,1,2,5,6,24,1,15,70
76,8,1,4,2,4,1,1,1,1,1,5,8,32,5,18,41
76,3,1,4,2,4,1,1,1,1,2,5,8,32,5,18,65
76,3,1,4,2,4,1,1,1,1,2,5,8,32,5,18,38
76,3,1,4,2,4,1,1,1,1,2,5,8,32,5,18,67
76,3,1,4,2,4,1,1,1,1,2,5,8,32,5,18,75
76,3,1,4,2,4,1,1,1,1,2,5,8,32,5,18,70
76,3,1,4,2,4,1,1,1,1,2,5,8,32,5,18,66
93,3,1,4,2,4,1,1,1,1,3,5,7,27,2,18,43
76,3,1,4,2,4,1,1,1,1,2,5,10,42,7,10,65
76,3,1,4,2,4,1,1,1,1,2,5,10,42,7,10,35
76,3,1,4,2,4,2,1,1,1,3,5,7,30,1,16,56
76,1,1,4,2,4,2,1,1,1,1,5,7,30,1,16,52
32,10,1,7,2,3,1,1,1,1,1,5,3,10,2,11,54
76,3,1,4,2,4,1,1,1,1,2,5,8,33,6,10,69
76,3,1,4,2,4,1,1,1,1,2,5,8,33,6,10,44
76,3,1,4,2,4,1,1,1,1,3,5,8,33,4,7,36
53,3,1,4,2,4,4,1,1,1,2,5,10,39,5,14,34
53,3,1,4,2,4,4,2,1,1,2,5,10,39,5,14,32
53,3,1,4,2,4,4,1,1,1,2,5,10,39,5,14,56
75,3,1,3,2,3,2,1,1,1,2,5,11,45,2,18,64
75,3,1,3,2,3,2,1,1,1,6,5,11,45,2,18,43
44,3,1,3,3,3,1,1,1,1,2,5,11,47,7,18,56
76,3,1,4,2,4,1,1,1,1,2,5,9,35,7,17,45
76,3,1,4,2,4,1,1,1,1,2,5,9,36,4,19,42
76,3,1,4,2,4,1,1,1,1,5,5,9,38,3,15,65
76,3,1,4,3,4,1,1,1,1,2,5,9,38,7,21,80
24,3,1,4,2,4,1,1,1,1,5,5,9,39,3,18,95
11,3,1,4,2,4,1,1,1,1,2,5,5,21,4,16,43
11,2,1,4,2,4,1,1,1,1,3,5,5,21,4,16,65
11,3,1,7,2,6,1,1,1,1,2,5,5,19,2,7,51
11,3,1,7,2,6,1,1,1,1,3,5,5,19,2,7,68
11,3,1,7,2,6,1,1,1,1,2,5,5,19,2,7,82
11,1,1,7,2,6,1,1,1,1,3,5,5,19,2,7,48
11,2,1,7,2,6,1,1,1,1,3,5,5,19,2,7,47
11,3,1,4,2,4,1,1,1,1,2,5,5,20,3,17,44
11,3,1,4,2,4,1,1,1,1,1,5,5,20,3,17,37
11,3,1,4,2,4,1,1,1,1,2,5,5,18,5,17,46
11,3,1,4,2,4,1,1,1,1,2,5,5,18,5,17,34
11,3,1,4,2,4,1,1,1,1,2,5,5,18,5,17,39
24,8,1,4,2,4,1,1,1,1,1,5,10,42,1,15,34
24,3,1,4,2,4,1,1,1,1,3,5,10,42,1,15,71
11,3,1,4,2,4,1,1,1,1,2,5,6,24,3,8,38
11,7,1,4,2,4,1,1,2,1,3,5,6,24,3,8,50
84,3,1,4,2,4,1,1,1,1,5,5,11,47,2,10,59
84,2,1,4,2,4,1,1,1,1,1,5,11,47,2,10,68
11,3,1,4,2,4,1,1,1,1,6,5,8,33,3,19,67
11,3,1,4,2,4,1,1,1,1,2,5,8,34,5,17,64
75,3,1,4,3,4,1,1,1,1,2,5,12,51,5,22,61
75,3,1,4,3,4,1,2,1,1,2,5,12,51,5,22,26
93,3,1,4,3,3,1,1,3,1,6,5,11,44,7,5,72
76,3,1,5,2,3,1,1,1,1,3,5,12,50,4,8,64
76,3,1,5,2,3,1,1,1,1,3,5,12,50,4,8,75
76,3,1,4,3,4,1,1,1,1,2,5,10,43,1,18,63
76,3,1,4,3,4,1,1,1,1,2,5,10,43,1,18,32
76,3,1,4,2,4,1,1,1,1,2,5,10,41,5,18,58
75,3,1,5,1,1,1,1,1,1,2,5,12,51,6,17,57
75,3,1,5,1,1,1,1,1,1,2,5,12,51,6,17,52
75,3,1,5,1,1,1,1,1,1,2,5,12,51,6,17,48
75,8,1,4,2,4,1,1,1,1,1,5,11,45,1,9,58
75,8,1,4,2,4,1,1,1,1,1,5,11,45,1,9,51
53,8,1,7,1,3,1,1,1,1,1,5,11,47,1,7,75
53,3,1,7,1,3,1,1,1,1,3,5,11,47,1,7,37
24,1,1,4,2,4,1,1,1,1,1,5,11,45,1,16,63
24,3,1,4,2,4,1,1,1,1,4,5,11,45,1,16,62
24,3,1,4,2,4,1,1,1,1,3,5,11,45,1,16,68
28,3,1,5,1,1,1,1,1,1,3,5,1,1,4,7,70
27,8,1,4,2,4,1,1,1,1,1,5,12,48,2,8,54
27,8,1,4,2,4,1,1,1,1,1,5,12,48,2,8,37
27,8,1,4,2,4,1,1,1,1,1,5,12,48,2,8,52
27,8,1,4,2,4,1,1,1,1,1,5,12,48,2,8,57
28,3,1,7,3,3,1,1,1,1,3,5,12,49,2,17,72
28,3,1,7,3,3,1,1,1,1,2,5,12,49,2,17,31
11,5,1,3,1,3,1,1,1,1,1,5,10,42,3,17,65
11,3,1,3,1,3,1,1,1,1,3,5,10,42,3,17,36
11,3,1,3,2,3,1,1,1,1,2,5,11,44,3,17,34
11,3,1,3,2,3,1,1,1,1,2,5,11,44,3,17,59
11,3,1,3,2,3,1,1,1,1,2,5,11,44,3,17,56
11,1,1,4,2,4,1,1,3,1,1,5,9,38,3,14,66
11,2,1,4,2,4,1,1,1,1,1,5,9,38,3,14,78
11,5,1,4,2,4,1,1,3,1,1,5,9,38,3,14,52
11,3,1,1,1,4,1,1,1,1,2,5,10,41,2,7,52
11,3,1,1,1,4,1,1,1,1,1,5,10,41,2,7,80
11,3,1,1,1,4,1,1,1,1,1,5,10,41,2,7,63
11,3,1,5,1,3,1,1,1,1,3,5,11,46,4,8,49
11,3,1,5,1,3,1,1,1,1,3,5,11,46,4,8,43
11,3,1,5,1,3,1,1,1,1,3,5,11,46,4,8,59
11,3,1,4,2,4,2,1,1,1,2,5,11,44,6,12,52
11,3,1,4,2,4,2,1,1,1,3,5,11,44,6,12,62
11,3,1,4,2,4,2,1,1,1,2,5,11,44,6,12,78
11,3,1,7,3,3,1,1,1,1,2,5,12,49,3,21,34
11,3,1,7,3,3,1,1,1,1,2,5,12,49,3,21,35
11,5,1,4,2,4,1,1,1,1,1,5,12,49,3,9,41
11,3,1,4,2,4,1,1,1,1,2,5,12,49,3,9,55
11,3,1,7,3,3,1,1,1,1,5,5,12,52,4,18,70
11,7,1,7,2,3,1,1,2,1,1,5,12,49,3,10,42
84,5,1,4,2,3,1,1,1,1,1,5,10,40,6,7,47
84,5,1,4,1,4,1,1,1,1,1,5,10,43,6,7,54
84,3,1,4,4,4,1,1,1,1,1,5,10,43,4,18,40
84,3,1,4,4,4,1,1,1,1,1,5,10,43,4,18,58
84,8,1,7,2,3,1,1,1,1,1,5,10,42,3,15,50
84,2,1,7,2,3,1,1,1,1,2,5,10,42,3,15,49
84,2,1,7,2,3,1,1,1,1,2,5,10,42,3,15,76
84,2,1,7,2,3,1,3,1,1,2,5,10,42,3,15,74
84,2,1,4,3,4,1,1,1,1,2,5,10,43,6,23,44
84,3,1,4,3,4,1,1,1,1,2,5,10,43,6,23,59
44,5,1,4,4,4,1,1,1,1,1,5,9,39,2,20,74
44,3,1,4,4,4,1,1,1,1,3,5,9,39,2,20,59
44,3,1,4,2,4,4,1,1,1,2,5,10,39,7,16,35
44,3,1,4,2,4,4,1,1,1,2,5,10,39,7,16,76
44,3,1,4,2,4,7,1,1,1,2,5,10,41,1,17,39
44,2,1,4,2,4,7,1,1,1,3,5,10,41,1,17,63
76,2,1,4,3,4,1,1,1,1,2,5,12,48,3,20,65
76,2,1,4,3,4,1,1,1,1,2,5,12,48,3,20,76
76,3,1,4,3,4,1,1,1,1,2,5,12,48,5,19,43
76,3,1,4,3,4,1,1,1,1,2,5,12,48,5,19,55
44,5,1,3,2,3,1,1,1,1,1,5,11,44,1,6,71
44,3,1,3,2,3,1,1,1,1,3,5,11,44,1,6,61
44,3,1,3,2,3,1,1,1,1,3,5,11,44,1,6,53
44,2,1,3,3,3,1,1,1,1,1,5,11,44,2,17,34
44,3,1,3,3,3,1,1,1,1,2,5,11,44,2,17,54
44,3,1,2,3,2,1,1,1,1,2,5,12,50,7,19,36
44,3,1,2,3,2,1,1,1,1,2,5,12,50,7,19,60
44,3,1,2,3,2,1,1,1,1,2,5,12,50,7,19,61
32,17,1,4,2,4,1,1,1,1,2,5,8,35,1,17,35
32,2,1,4,2,4,1,1,1,1,1,5,8,35,1,17,65
32,3,1,4,2,4,1,1,1,1,2,5,7,27,6,21,51
32,3,1,4,2,4,1,1,1,1,1,5,7,27,4,19,36
32,3,1,4,2,4,1,1,1,1,2,5,7,27,4,19,74
32,2,1,4,2,4,1,1,1,1,2,5,9,37,6,15,51
32,3,1,3,2,3,1,1,1,1,3,5,9,35,5,8,63
32,3,1,3,2,3,1,1,1,1,3,5,9,35,5,8,58
32,2,1,3,2,3,1,1,1,1,3,5,9,35,5,8,43
32,3,1,3,2,3,1,1,1,1,3,5,9,35,5,8,60
53,3,1,3,2,3,1,1,1,1,2,5,11,43,7,13,55
53,3,1,3,2,3,1,1,1,1,2,5,11,43,7,13,51
53,3,1,4,3,3,1,1,1,1,3,5,12,48,5,19,46
28,3,1,4,2,4,1,1,1,1,2,5,2,8,3,18,33
28,3,1,4,2,4,1,1,1,1,2,5,2,8,3,18,52
84,8,1,4,3,4,1,1,1,1,1,5,12,48,5,20,59
84,1,1,4,3,4,1,1,1,1,1,5,12,48,5,20,41
28,3,1,4,2,4,1,1,1,1,2,5,5,19,5,17,51
28,3,1,4,2,4,1,1,1,1,3,5,5,19,5,17,62
84,3,2,4,2,4,1,1,1,1,5,5,9,35,2,17,55
84,3,2,4,2,4,1,1,1,1,3,5,9,35,2,17,67
94,3,2,4,2,4,1,1,1,1,2,5,10,40,3,15,84
94,3,2,4,2,4,1,1,1,1,2,5,10,40,3,15,63
75,3,2,4,2,4,1,1,1,1,3,5,9,36,2,14,64
75,3,2,4,2,4,1,1,3,1,2,5,9,36,2,14,57
75,3,2,4,2,4,1,1,1,1,2,5,9,36,2,14,47
75,2,2,3,2,3,1,1,3,1,3,5,11,48,1,8,69
75,3,2,3,2,3,1,1,3,1,3,5,11,48,1,8,62
93,3,2,4,2,4,1,1,1,1,3,5,5,21,5,19,43
93,3,2,4,2,4,1,3,1,1,2,5,5,21,5,19,33
93,3,2,4,2,4,1,1,1,1,2,5,5,21,5,19,39
93,3,2,4,2,4,1,1,3,1,2,5,5,18,4,15,37
93,7,2,4,2,4,1,1,2,1,2,5,5,18,4,15,65
93,12,2,4,2,4,1,1,2,1,2,5,5,18,4,15,36
76,3,2,4,2,4,1,1,1,1,2,5,11,46,4,14,38
75,3,2,4,2,4,1,1,1,1,2,5,8,33,4,11,86
76,2,2,4,2,4,6,1,1,1,2,5,6,23,4,17,70
94,3,2,4,2,4,1,1,1,1,2,5,12,48,3,10,76
75,2,2,4,4,4,4,1,1,1,2,5,9,35,6,5,58
75,2,2,4,4,4,4,2,1,1,2,5,9,35,6,5,58
75,3,2,4,2,4,4,1,1,1,1,5,10,40,2,17,67
75,8,2,7,3,3,1,1,1,1,1,5,12,52,3,19,63
75,3,2,7,3,3,1,1,1,1,2,5,12,52,3,19,54
75,2,2,7,3,3,1,1,1,1,1,5,12,52,3,19,72
75,3,2,8,2,3,1,1,1,1,2,5,12,48,5,10,98
75,11,2,8,2,3,1,1,1,1,1,5,12,48,5,10,60
53,3,2,4,2,4,4,1,1,1,3,5,9,38,3,17,53
53,3,2,4,2,4,4,2,1,1,2,5,9,38,3,17,43
53,3,2,4,2,4,4,1,1,1,2,5,9,38,3,17,37
32,3,2,4,2,4,1,1,1,1,2,5,6,25,7,17,37
32,3,2,4,2,4,1,1,1,1,2,5,6,25,7,17,32
32,3,2,4,2,4,1,1,1,1,2,5,6,25,7,17,58
32,3,2,4,2,4,1,4,5,1,2,5,6,26,1,19,34
32,3,2,4,2,4,1,1,5,1,2,5,6,26,1,19,39
32,3,2,4,2,4,1,2,5,1,2,5,6,26,1,19,35
32,3,2,4,2,4,1,3,5,1,2,5,6,26,1,19,32
32,2,2,4,2,4,1,1,5,1,2,5,6,26,1,19,62
32,2,2,4,2,4,1,2,5,1,2,5,6,26,1,19,70
32,3,2,4,2,4,1,1,1,1,2,5,7,29,3,11,99
32,2,2,4,2,4,1,1,1,1,1,5,7,29,3,11,57
32,3,2,4,2,4,1,1,1,1,2,5,8,35,1,18,42
32,3,2,4,2,4,1,1,1,1,2,5,8,35,1,18,64
32,3,2,4,2,4,1,1,1,1,2,5,8,35,1,18,39
32,3,2,4,2,4,1,1,1,1,2,5,8,35,1,18,69
32,2,2,4,2,4,4,1,1,1,1,5,9,36,1,12,63
32,11,2,4,2,4,4,1,11,1,1,5,9,36,1,12,66
32,3,2,4,4,4,4,1,1,1,2,5,9,39,1,20,34
32,3,2,4,4,4,4,1,1,1,2,5,9,39,1,20,37
32,3,2,4,2,4,1,1,1,1,2,5,10,41,6,15,55
32,18,2,4,2,4,1,1,2,1,6,5,10,41,6,15,60
32,3,2,4,2,4,1,1,1,1,2,5,10,40,6,16,38
32,3,2,4,2,4,1,2,1,1,2,5,10,40,6,16,36
32,3,2,4,2,4,1,1,1,1,2,5,10,40,6,16,67
32,3,2,3,4,3,4,1,1,1,6,5,11,47,1,18,41
32,3,2,4,4,3,1,1,1,1,2,5,11,44,3,18,54
32,3,2,4,4,3,1,1,1,1,1,5,11,44,3,18,61
76,3,2,4,4,4,1,1,1,1,1,5,10,41,4,19,64
76,11,2,4,4,4,1,1,3,1,1,5,10,41,4,19,53
52,3,2,4,4,3,4,1,1,1,2,5,12,51,2,17,34
28,3,2,4,2,4,4,1,1,1,2,5,6,24,5,15,36
28,3,2,4,2,4,4,1,5,1,2,5,6,24,5,15,60
28,3,2,4,2,4,2,1,1,1,2,5,8,32,5,18,47
28,2,2,4,2,4,2,1,1,1,2,5,8,32,5,18,69
28,11,2,4,4,4,4,1,3,1,1,5,10,39,5,21,43
32,3,2,4,2,4,1,1,1,1,2,5,4,14,6,14,77
32,3,2,4,2,4,1,1,1,1,5,5,4,14,6,14,41
32,3,2,4,2,4,1,1,1,1,2,5,6,24,7,17,47
32,3,2,4,2,4,1,1,1,1,2,5,6,24,7,17,36
32,3,2,4,2,4,1,1,1,1,2,5,6,24,7,17,77
75,2,2,4,2,4,1,1,1,1,1,5,11,47,5,10,50
75,3,2,4,2,4,1,1,5,1,6,5,11,47,5,10,81
75,3,2,2,2,2,4,1,3,1,2,5,12,50,5,20,78
75,3,2,2,2,2,4,1,3,1,2,5,12,50,5,20,36
76,3,2,4,2,4,4,1,1,1,2,5,5,20,3,15,43
76,3,2,4,2,4,4,1,1,1,2,5,5,20,3,15,76
76,3,2,4,2,4,1,1,1,1,3,5,5,21,1,7,67
76,3,2,4,2,4,1,1,1,1,1,5,5,21,1,7,60
76,2,2,4,2,4,1,1,1,1,3,5,5,21,1,7,66
76,2,2,4,2,4,2,1,1,1,1,5,5,18,3,8,73
76,3,2,4,2,4,2,1,1,1,3,5,5,18,3,8,62
76,3,2,7,4,3,1,1,1,1,3,5,12,52,2,20,40
76,3,2,7,4,3,1,1,1,1,2,5,12,52,2,20,63
84,3,2,4,4,4,1,1,1,1,1,5,11,44,1,18,76
76,3,2,4,2,4,4,1,1,1,1,5,6,22,4,17,47
76,3,2,4,2,4,4,3,8,1,2,5,6,22,4,17,16
76,3,2,4,2,4,4,1,1,1,6,5,6,22,4,17,50
76,2,2,4,2,4,2,1,1,1,1,5,6,24,3,18,46
76,7,2,4,2,4,1,1,2,1,6,5,6,23,2,12,64
76,3,2,4,2,4,1,1,1,1,6,5,6,23,2,12,63
76,3,2,4,2,4,1,1,1,1,6,5,6,22,4,12,68
76,3,2,4,2,4,1,1,1,1,6,5,6,22,4,12,64
93,3,2,4,2,4,1,1,1,1,3,5,6,25,3,7,53
93,3,2,4,2,4,1,1,1,1,3,5,6,25,3,7,62
93,2,2,4,2,4,1,1,3,1,1,5,7,26,5,15,39
93,3,2,4,2,4,1,1,3,1,6,5,7,26,5,15,68
76,3,2,4,2,4,4,1,1,1,2,5,7,29,2,16,96
76,3,2,4,2,4,1,1,1,1,3,5,7,29,1,19,39
76,3,2,4,2,4,1,1,1,1,3,5,7,29,1,19,43
76,3,2,4,2,4,1,1,1,1,2,5,8,31,4,14,90
76,2,2,4,2,4,1,1,1,1,1,5,8,31,4,14,60
76,3,2,4,2,4,2,1,1,1,2,5,8,35,1,16,83
76,3,2,4,2,4,2,1,1,1,2,5,8,35,1,16,63
76,3,2,4,2,4,4,1,1,1,2,5,9,38,6,15,84
76,12,2,4,2,4,4,3,2,1,2,5,9,38,6,15,47
76,3,2,4,2,4,4,1,1,1,2,5,9,38,6,15,36
27,3,2,4,2,4,1,1,1,1,4,5,10,41,1,12,50
27,3,2,4,2,4,1,1,1,1,3,5,10,41,1,12,50
76,3,2,4,4,4,4,1,1,1,2,5,9,37,5,23,51
24,3,2,4,2,4,4,1,3,1,3,5,9,38,5,7,57
44,3,2,7,4,3,1,2,1,1,5,5,12,51,1,18,96
11,3,2,4,2,4,1,1,1,1,6,5,11,44,5,9,50
24,2,2,7,1,3,1,1,1,1,1,5,11,46,2,8,74
24,3,2,7,1,3,1,1,1,1,1,5,11,46,2,8,57
24,3,2,4,2,4,1,1,1,1,2,5,11,45,5,15,40
24,3,2,4,2,4,1,1,1,1,2,5,11,45,5,15,37
24,3,2,4,2,4,1,1,1,1,2,5,11,45,5,15,51
52,18,2,9,2,4,1,1,7,1,2,5,11,45,6,16,27
52,3,2,9,2,4,1,1,1,1,6,5,11,45,6,16,49
11,3,2,4,2,4,1,1,1,1,2,5,8,32,6,11,94
11,3,2,4,2,4,1,1,1,1,2,5,8,32,6,11,65
93,3,2,4,2,4,1,2,1,1,2,5,8,34,6,20,39
93,3,2,4,2,4,1,1,1,1,3,5,8,34,6,20,37
93,3,2,4,2,4,1,1,1,1,2,5,8,34,6,20,52
93,3,2,4,2,4,1,2,1,1,2,5,8,34,6,20,50
93,3,2,4,2,4,1,4,1,1,2,5,8,34,6,20,72
93,3,2,4,2,4,4,1,1,1,5,5,8,32,1,8,38
93,3,2,4,2,4,4,1,1,1,3,5,8,32,1,8,37
93,3,2,4,4,4,4,2,3,1,2,5,9,38,6,19,40
93,3,2,4,4,4,4,1,3,1,2,5,9,38,6,19,37
93,3,2,4,2,4,1,1,1,1,2,5,9,36,6,15,53
93,3,2,4,2,4,1,1,1,1,3,5,9,36,6,15,58
11,3,2,7,1,3,1,1,1,1,3,5,12,48,5,8,42
11,3,2,7,1,3,1,1,1,1,3,5,12,48,5,8,42
93,3,2,4,2,4,1,1,3,1,5,5,10,43,1,16,57
93,3,2,4,2,4,1,1,3,1,1,5,10,43,1,16,44
93,3,2,4,2,4,1,1,3,1,6,5,11,46,5,9,42
93,3,2,4,2,4,1,1,3,1,1,5,11,46,5,9,62
93,3,2,4,2,4,2,1,1,1,2,5,11,46,6,13,42
93,3,2,4,2,4,2,1,1,1,2,5,11,46,6,13,49
93,3,2,4,2,4,1,1,1,1,2,5,11,44,5,8,32
93,3,2,4,2,4,1,1,1,1,1,5,11,44,5,8,61
93,3,2,4,2,4,1,1,1,1,1,5,11,46,1,15,41
93,3,2,4,2,4,1,1,1,1,2,5,11,46,1,15,87
93,3,2,4,4,4,1,1,3,1,3,5,12,48,5,17,42
76,3,2,4,2,4,7,1,1,1,2,5,10,39,6,19,102
76,3,2,4,2,4,7,1,1,1,2,5,10,39,6,19,48
76,3,2,4,2,4,7,1,1,1,2,5,10,39,6,19,36
76,3,2,4,2,4,7,1,1,1,2,5,10,39,6,19,39
76,3,2,4,2,4,7,1,1,1,2,5,10,39,6,19,78
76,2,2,7,2,3,1,1,1,1,2,5,10,40,4,17,49
76,3,2,7,2,3,1,1,1,1,3,5,10,40,4,17,45
76,3,2,7,2,3,1,1,1,1,2,5,10,40,4,17,53
84,3,2,4,2,4,2,1,1,1,2,5,7,27,3,18,98
84,2,2,4,2,4,2,1,1,1,3,5,7,27,3,18,49
28,3,2,4,2,4,1,1,1,1,3,5,1,3,5,17,38
28,2,2,4,2,4,1,1,1,1,3,5,1,3,5,17,65
28,3,2,4,2,4,1,1,1,1,2,5,1,3,5,17,50
28,3,2,4,2,4,1,1,1,1,2,5,12,48,2,11,76
28,3,2,4,2,4,1,1,1,1,2,5,12,48,2,11,40
11,3,2,4,4,4,2,1,1,1,2,5,10,43,3,19,85
44,3,2,4,5,4,2,1,1,1,3,5,11,44,4,19,61
84,3,2,7,1,3,1,1,1,1,3,5,10,41,1,7,59
84,3,2,7,1,3,1,2,1,1,1,5,10,41,1,7,73
84,3,2,7,1,3,1,1,4,1,1,5,10,41,1,7,71
44,3,2,4,2,4,4,1,1,1,1,5,9,36,3,16,72
44,3,2,4,2,4,4,1,1,1,2,5,9,36,3,16,70
44,3,2,4,2,3,1,1,1,1,5,5,11,44,1,10,85
44,3,2,4,2,3,1,1,1,1,5,5,11,44,1,10,46
44,3,2,7,2,3,4,1,1,1,3,5,12,49,2,8,72
32,3,2,4,2,4,2,1,1,1,6,5,8,31,5,19,50
32,3,2,4,2,4,2,1,1,1,6,5,8,31,5,19,34
32,3,2,4,4,4,1,1,1,1,2,5,8,31,4,23,34
32,3,2,4,2,4,1,1,1,1,4,5,9,36,5,9,45
32,3,2,4,2,4,1,1,1,1,1,5,9,36,5,9,66
32,3,2,4,2,4,2,1,1,1,3,5,9,36,4,9,42
32,3,2,4,2,4,2,1,1,1,2,5,9,37,6,11,93
28,3,2,4,2,3,1,1,1,1,3,5,2,5,3,8,37
28,3,2,4,2,3,1,1,1,1,3,5,2,5,3,8,61
28,3,2,4,2,3,1,1,1,1,4,5,2,5,3,8,45
44,3,1,4,3,4,1,5,1,1,2,5,11,45,7,0,67
44,3,1,4,3,4,1,1,1,1,2,5,11,45,7,0,68
44,3,1,4,3,4,1,2,1,1,2,5,11,45,7,0,65
44,3,1,4,3,4,1,2,1,1,2,5,11,45,7,0,83
44,3,1,4,3,4,1,1,1,1,2,5,11,45,7,0,63
44,3,1,4,3,4,1,1,1,1,2,5,11,45,7,0,49
28,3,1,4,3,4,1,1,1,1,2,5,3,13,2,0,40
28,3,1,4,3,4,1,1,1,1,2,5,3,13,2,0,38
84,3,1,8,2,3,1,1,1,1,3,5,11,45,5,9,61
52,6,1,4,1,3,1,1,2,4,4,5,12,49,2,8,30
76,3,1,4,2,4,1,1,3,4,2,5,7,26,7,10,41
32,3,1,4,3,4,1,1,1,4,3,5,3,11,5,2,50
28,7,1,4,2,4,1,1,2,4,2,5,2,6,2,15,36
76,6,1,4,2,4,1,1,2,4,2,5,6,23,3,14,33
76,3,1,4,2,4,1,1,1,4,2,5,10,42,7,10,48
75,3,1,7,3,3,1,1,4,4,3,5,11,47,5,7,38
76,3,1,4,2,4,1,1,1,4,2,5,9,35,7,17,55
76,15,1,4,3,4,1,1,7,4,3,5,9,38,7,21,60
24,3,1,4,2,4,1,1,1,4,2,5,10,42,1,15,33
52,3,1,2,2,1,1,1,1,4,3,5,12,50,4,12,37
75,3,1,4,3,4,1,3,8,4,2,5,12,51,5,22,15
76,15,1,4,3,4,1,1,2,4,2,5,10,43,1,18,31
75,3,1,4,2,4,1,1,1,4,1,5,11,45,1,9,69
11,3,1,4,2,4,1,2,1,4,2,5,9,38,3,14,59
11,3,1,4,2,4,1,3,1,4,2,5,9,38,3,14,100
24,3,1,1,3,4,8,1,1,4,2,5,12,49,4,19,32
32,3,1,4,2,4,1,1,1,4,3,5,9,36,7,14,36
32,15,1,4,2,4,1,1,2,4,2,5,9,36,7,14,31
32,15,2,4,2,4,1,2,9,4,2,5,6,26,1,19,31
76,7,2,4,2,4,1,1,2,4,3,5,5,21,1,7,66
24,3,2,7,1,3,1,1,1,4,3,5,11,46,2,8,40
44,7,2,4,2,4,4,1,2,4,3,5,9,36,3,16,45
44,3,1,4,3,4,1,1,1,4,2,5,11,45,7,0,58
11,3,1,4,1,3,1,1,4,4,2,5,5,18,7,5,65
52,3,1,4,1,3,1,1,1,3,3,5,12,49,2,8,45
52,3,1,4,1,3,1,1,1,3,3,5,12,49,2,8,38
28,7,1,4,2,5,1,1,2,3,6,5,8,34,3,19,40
28,6,1,7,2,3,1,1,2,3,3,5,10,43,1,8,50
28,18,1,4,2,3,4,1,2,3,2,5,11,44,7,11,84
84,3,1,7,2,3,1,1,1,3,3,5,10,40,4,14,64
76,3,1,4,2,4,1,1,1,3,2,5,7,26,7,10,77
32,8,1,4,3,4,1,1,3,3,1,5,3,11,5,2,61
24,3,1,8,3,3,1,1,1,3,1,5,12,50,5,21,66
24,1,1,2,2,2,1,1,1,3,1,5,12,50,4,11,53
11,3,1,7,2,3,1,1,1,3,2,5,5,19,6,17,37
28,3,1,7,1,3,1,1,1,3,2,5,2,5,4,17,45
28,3,1,7,1,3,1,1,1,3,3,5,2,5,4,17,66
11,3,1,4,2,4,1,1,1,3,1,5,6,24,5,12,59
11,2,1,4,2,4,2,1,1,3,1,5,6,22,2,13,69
75,3,1,7,3,3,1,1,1,3,2,5,11,46,7,18,91
84,3,1,7,3,3,1,1,1,3,2,5,12,49,1,19,50
76,3,1,4,2,4,1,1,1,3,4,5,6,24,4,9,63
76,11,1,4,2,4,1,1,1,3,1,5,6,24,4,9,54
76,7,1,4,2,4,1,1,2,3,2,5,6,23,6,16,60
93,3,1,4,2,4,1,1,1,3,2,5,7,28,1,18,40
76,3,1,4,2,4,1,1,1,3,2,5,10,40,1,12,84
76,15,1,4,2,4,2,1,2,3,3,5,7,30,1,16,50
32,3,1,7,2,3,1,1,1,3,3,5,3,10,2,11,46
32,3,1,7,2,3,1,1,1,3,1,5,3,10,2,11,55
76,3,1,4,2,4,1,1,1,3,2,5,8,33,6,10,67
76,3,1,4,2,4,1,1,1,3,2,5,8,33,4,7,37
75,3,1,7,3,3,1,1,1,3,3,5,11,47,5,7,64
75,2,1,7,3,3,1,1,1,3,3,5,11,47,5,7,43
75,2,1,3,2,3,2,1,3,3,3,5,11,45,2,18,53
44,16,1,3,3,3,1,1,1,3,2,5,11,47,7,18,86
76,3,1,4,2,4,1,1,1,3,2,5,9,35,7,17,64
76,3,1,4,2,4,1,1,1,3,2,5,9,36,4,19,47
76,15,1,4,2,4,1,1,7,3,2,5,9,38,3,15,28
76,3,1,4,3,4,1,1,1,3,6,5,9,38,7,21,60
11,3,1,4,2,4,2,1,1,3,5,5,5,20,5,18,36
84,3,1,8,2,4,1,1,1,3,2,5,11,46,4,13,91
52,3,1,7,1,3,1,1,1,3,6,5,12,51,4,17,41
